#interpro;categorie_libelle;categorie_code;genre_libelle;genre_code;denomination_libelle;denomination_code;mention_libelle;mention_code;lieu_libelle;lieu_code;couleur_libelle;couleur_code;cepage_libelle;cepage_code;departements;douane_code;douane_libelle;douane_taxe;douane_date;douane_noeud;cvo_taxe;cvo_date;cvo_noeud;repli_entree;repli_sorti;declassement_entree;declassement_sorti;densite;labels;code_produit;code_produit_noeud;code_analytique;code_comptable_noeud;code_douane;code_douane_noeud;alias_produit;format_libelle;format_libelle_noeud;cepages autorises;hash_produit
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Coteaux de la Loire;MUSCDL;Sur lie;LIE;;;Blanc;blanc;Melon;MEL;;1B229 01;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B229 01;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSCDL/mentions/LIE/lieux/DEFAUT/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;;;Blanc;blanc;Melon;MEL;;1B230;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B230;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Gorges;GORGES;Blanc;blanc;Melon;MEL;;1B702;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B702;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/GORGES/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Clisson;CLISSON;Blanc;blanc;Melon;MEL;;1B701;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B701;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/CLISSON/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Le Pallet;LEPALLET;Blanc;blanc;Melon;MEL;;1B703;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B703;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/LEPALLET/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Château-Thébaud;CHATH;Blanc;blanc;Melon;MEL;;1B730;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B730;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/CHATH/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Goulaine;GOUL;Blanc;blanc;;;;1B731;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B731;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/GOUL/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Monnières-Saint-Fiacre;MSF;Blanc;blanc;;;;1B732;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B732;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/MSF/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;;;Mouzillon-Tillières;MZT;Blanc;blanc;;;;1B733;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B733;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/DEFAUT/lieux/MZT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Muscadet Sèvre et Maine;MUSSM;Sur lie;LIE;;;Blanc;blanc;Melon;MEL;;1B230 01;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B230 01;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/MUSSM/mentions/LIE/lieux/DEFAUT/couleurs/blanc/cepages/MEL
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Coulée de Serrant;SAVCDS;;;;;Blanc;blanc;Chenin;CHE;;1B216S01;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B216S01;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/SAVCDS/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Coulée de Serrant;SAVCDS;moelleux ou doux;MOD;;;Blanc;blanc;Chenin;CHE;;1B216L01;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B216L01;;;%a% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/SAVCDS/mentions/MOD/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Savennières Roche aux moines;SAVRAM;;;;;Blanc;blanc;Chenin;CHE;;1B216S02;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B216S02;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/SAVRAM/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Savennières Roche aux moines;SAVRAM;moelleux ou doux;MOD;;;Blanc;blanc;Chenin;CHE;;1B216L02;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B216L02;;;%a% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/SAVRAM/mentions/MOD/lieux/DEFAUT/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;St Nicolas de Bourgueil;STN;;;;;Rouge;rouge;Cabernet Franc;CBF;;1R221S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R221S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/STN/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/CBF
declaration;AOP;AOC_INTERLOIRE;;TRANQ;St Nicolas de Bourgueil;STN;;;;;Rosé;rose;Cabernet Franc;CBF;;1S221S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S221S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/STN/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/CBF
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;;;Blanc;blanc;;;;1B235S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B235S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;;;Rouge;rouge;;;;1R235S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R235S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;;;Rouge;rouge;Gamay;GAM;;1R235S02;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R235S02;;;%g% %a% %l% %co% %m% %ce%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/GAM
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;;;Rosé;rose;;;;1S235S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S235S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Amboise;AMB;Blanc;blanc;Chenin;CHE;;1B236;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B236;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/AMB/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Amboise;AMB;Rouge;rouge;;;;1R236S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R236S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/AMB/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Amboise;AMB;Rosé;rose;;;;1S236;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S236;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/AMB/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Azay-le-rideau;ALR;Blanc;blanc;Chenin;CHE;;1B237;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B237;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/ALR/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Azay-le-rideau;ALR;Rosé;rose;;;;1S237S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S237S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/ALR/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Mesland;MES;Blanc;blanc;Chenin;CHE;;1B238;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B238;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/MES/couleurs/blanc/cepages/CHE
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Mesland;MES;Rouge;rouge;;;;1R238S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R238S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/MES/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Mesland;MES;Rosé;rose;;;;1S238;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S238;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/MES/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Chenonceaux;CHE;Blanc;blanc;Sauvignon;SAUB;;1B705S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B705S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/CHE/couleurs/blanc/cepages/SAUB
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Chenonceaux;CHE;Rouge;rouge;;;;1R705S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R705S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/CHE/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;;;Oisly;OIS;Blanc;blanc;Sauvignon Blanc;SAUB;;1B704S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B704S;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/DEFAUT/lieux/OIS/couleurs/blanc/cepages/SAUB
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine;TOU;Primeur;PRI;;;Rouge;rouge;;;;1R235S01;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R235S01;;;%g% %a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOU/mentions/PRI/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Touraine Noble Joué;TOUNJO;;;;;Rosé;rose;;;;1S239;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S239;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/TOUNJO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Vouvray;VOU;;;;;Blanc;blanc;;;;1B226;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B226;;;%g% %a% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/VOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Coteaux du Vendomois;CTXV;;;;VDM;Blanc;blanc;;;;1B218S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B218S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/CTXV/mentions/DEFAUT/lieux/VDM/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Coteaux du Vendomois;CTXV;;;;VDM;Rouge;rouge;;;;1R218S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R218S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/CTXV/mentions/DEFAUT/lieux/VDM/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Coteaux du Vendomois;CTXV;;;;VDM;Rosé;rose;;;;1S218S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S218S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/CTXV/mentions/DEFAUT/lieux/VDM/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Haut-Poitou;HPT;;;;;Blanc;blanc;;;;1B713S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1B713S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/HPT/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Haut-Poitou;HPT;;;;;Rosé;rose;;;;1S713S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1S713S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/HPT/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;;TRANQ;Haut-Poitou;HPT;;;;;Rouge;rouge;;;;1R713S;Vins Tranquilles;3.92;;;2.5;;;;;;;;;;;;;1R713S;;;%a% %g% %l% %co%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/TRANQ/appellations/HPT/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Crémant de Loire;CLO;;;;;Blanc;blanc;;;;1B215M;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B215M;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/CLO/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Crémant de Loire;CLO;;;;;Rosé;rose;;;;1S215M;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1S215M;;;%a% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/CLO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Anjou;ANJ;;;;;Blanc;blanc;;;;1B200M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B200M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/ANJ/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Anjou;ANJ;;;;;Rosé;rose;;;;1S200M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1S200M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/ANJ/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Saumur;SAU;;;;;Blanc;blanc;;;;1B205M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B205M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/SAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Saumur;SAU;;;;;Rosé;rose;;;;1S205M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1S205M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/SAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Touraine;TOU;;;;;Blanc;blanc;;;;1B235M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B235M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Touraine;TOU;;;;;Rosé;rose;;;;1S235M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1S235M 1;;;%a% %g% %l% %co% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Vouvray;VOU;;;;;Blanc;blanc;;;;1B226M 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B226M 1;;;%a% %g% %l% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/VOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;Mousseux;EFF;Vouvray;VOU;Pétillant;PET;;;Blanc;blanc;;;;1B226P 1;Vins Tranquilles;9.7;;;2.5;;;;;;;;;;;;;1B226P 1;;;%a% %m%;certification;;/declaration/certifications/AOC_INTERLOIRE/genres/EFF/appellations/VOU/mentions/PET/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;St Nicolas de Bourgueil;STN;;;;;Rouge;rouge;;;;1R221S99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1R221S99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/STN/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Cabernet d'Anjou;CAJ;;;;;Rosé;rose;;;;1S201D99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1S201D99;;;%g% %a% %l% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/CAJ/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Touraine;TOU;;;;;Blanc;blanc;;;;1B235S99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B235S99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/TOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Vouvray;VOU;;;;;Blanc;blanc;;;;1B226 99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B226 99;;;%g% %a% %l% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/VOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Vouvray;VOU;;;;;Mousseux;;;;;1B226M91;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B226M91;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/VOU/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Chinon;CHI;;;;;Blanc;blanc;;;;1B222S99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B222S99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/CHI/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Chinon;CHI;;;;;Rouge;rouge;;;;1R222S99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1R222S99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/CHI/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Crémant de Loire;CLO;;;;;Blanc;blanc;;;;1B215M99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B215M99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/CLO/mentions/DEFAUT/lieux/DEFAUT/couleurs/blanc/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Crémant de Loire;CLO;;;;;Rosé;rose;;;;1S215M99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1S215M99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/CLO/mentions/DEFAUT/lieux/DEFAUT/couleurs/rose/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Saumur;SAU;;;;;Rouge;rouge;;;;1R170S99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1R170S99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/SAU/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Saumur Champigny;SAUCHA;;;;;Rouge;rouge;;;;1R208 99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1R208 99;;;%g% %a% %l% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/SAUCHA/mentions/DEFAUT/lieux/DEFAUT/couleurs/rouge/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Muscadet Côtes de Grand Lieu;MUSCGL;Sur lie;LIE;;;;;;;;1B227 91;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B227 91;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/MUSCGL/mentions/LIE/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Muscadet Côtes de Grand Lieu;MUSCGL;;;;;;;;;;1B227 99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B227 99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/MUSCGL/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Muscadet AC;MUSAC;Sur lie;LIE;;;;;;;;1B228 91;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B228 91;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/MUSAC/mentions/LIE/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Muscadet AC;MUSAC;;;;;;;;;;1B228 99;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B228 99;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/MUSAC/mentions/DEFAUT/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
declaration;AOP;AOC_INTERLOIRE;VCI;VCI;Muscadet Coteaux de la Loire;MUSCDL;Sur lie;LIE;;;;;;;;1B229 91;Vins Tranquilles;0;;;0;;;;;;;;;;;;;1B229 91;;;%g% %a% %l% %co% %m%;genre;;/declaration/certifications/AOC_INTERLOIRE/genres/VCI/appellations/MUSCDL/mentions/LIE/lieux/DEFAUT/couleurs/DEFAUT/cepages/DEFAUT
